center_az,scenario_name,trial_id,seed,N_input_channels,B_output_beams,L_snapshots,W_method,quant_mode,shift_bits,scale_w,scale_y,max_abs_acc,max_abs_z_integer,headroom_bits_observed,clip_count,overflow_count,clip_rate,overflow_rate,Z_rel_l2_error,Z_max_abs_error,beam_power_rel_error,top_beam_same_rate,topK_beam_set_preservation,beam_power_rank_preservation,Z_cov_Rz_rel_error,same_backend_input_shape,Rz_shape_same,cpu_soc_ml_ready_flag,observation_id,W_clip_rate,Y_clip_rate
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,8,3909069.56131516,33383.4927717518,829514352352,3240290439,-9,221,221,0.986607142857143,0.986607142857143,0.994673954090379,6.49158538884345,0.999981180287184,0,0.666666666666667,0.666666666666667,0.999970847306293,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,9,3909069.56131516,33383.4927717518,829514352352,1620145219,-8,219,219,0.977678571428571,0.977678571428571,0.989377017585059,6.471170485521,0.999924787646594,1,0.666666666666667,0.714285714285714,0.999883495604974,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,10,3909069.56131516,33383.4927717518,829514352352,810072610,-7,207,207,0.924107142857143,0.924107142857143,0.978868555815559,6.43188521448451,0.999700096474366,1,0.666666666666667,0.761904761904762,0.999536049353057,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,11,3909069.56131516,33383.4927717518,829514352352,405036305,-6,193,193,0.861607142857143,0.861607142857143,0.95816705439204,6.35360887632635,0.998802923914459,1,1,0.857142857142857,0.998154391857893,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,12,3909069.56131516,33383.4927717518,829514352352,202518152,-5,174,174,0.776785714285714,0.776785714285714,0.917911291511344,6.19828493395497,0.995259619259142,1,1,0.904761904761905,0.992717164310551,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,13,3909069.56131516,33383.4927717518,829514352352,101259076,-4,153,153,0.683035714285714,0.683035714285714,0.841666506100812,5.89300361523952,0.981648302975245,1,0.666666666666667,0.904761904761905,0.97191732382788,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,14,3909069.56131516,33383.4927717518,829514352352,50629538,-3,103,103,0.459821428571429,0.459821428571429,0.704656710977617,5.30819193100083,0.931145005731292,1,0.666666666666667,0.952380952380952,0.898792596801088,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,15,3909069.56131516,33383.4927717518,829514352352,25314769,-2,63,63,0.28125,0.28125,0.480842635816683,4.2501457297378,0.762886202787095,1,1,1,0.673013820582858,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,16,3909069.56131516,33383.4927717518,829514352352,12657385,-1,16,16,0.0714285714285714,0.0714285714285714,0.19222875279911,2.14377596757091,0.345322549919512,1,1,1,0.271587591681544,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,17,3909069.56131516,33383.4927717518,829514352352,6328692,0,0,0,0,0,4.2365851613465e-06,3.2405309703566e-05,1.63039496472992e-06,1,1,1,2.20561463918603e-06,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,18,3909069.56131516,33383.4927717518,829514352352,3164346,1,0,0,0,0,4.25638551958145e-06,3.34067156803399e-05,1.65526217650535e-06,1,1,1,2.21814732867865e-06,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,19,3909069.56131516,33383.4927717518,829514352352,1582173,2,0,0,0,0,4.23727824369455e-06,3.34067156803399e-05,1.60346685036557e-06,1,1,1,2.23081443306126e-06,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,20,3909069.56131516,33383.4927717518,829514352352,791087,3,0,0,0,0,4.28264749229333e-06,3.22334314048494e-05,1.51265020903986e-06,1,1,1,2.3395043933373e-06,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,21,3909069.56131516,33383.4927717518,829514352352,395543,4,0,0,0,0,5.05037747388973e-06,3.78988999429419e-05,1.56583266511559e-06,1,1,1,2.06901624238067e-06,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,22,3909069.56131516,33383.4927717518,829514352352,197772,5,0,0,0,0,5.96003376740209e-06,3.71995388060728e-05,2.13146655569297e-06,1,1,1,2.75984137868869e-06,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,23,3909069.56131516,33383.4927717518,829514352352,98886,6,0,0,0,0,9.33396834679139e-06,5.73364961453778e-05,6.84769511670675e-07,1,1,1,3.24520566790255e-06,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,24,3909069.56131516,33383.4927717518,829514352352,49443,7,0,0,0,0,1.80198832439282e-05,9.51853170461919e-05,4.93418156910089e-06,1,1,1,8.47289344217704e-06,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,25,3909069.56131516,33383.4927717518,829514352352,24721,8,0,0,0,0,3.43092058005282e-05,0.000174826725232947,6.6273081312459e-06,1,1,1,1.10980768341608e-05,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,26,3909069.56131516,33383.4927717518,829514352352,12361,9,0,0,0,0,6.98363272341581e-05,0.0003722926427388,1.45589056639926e-05,1,1,1,2.22220694943547e-05,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,27,3909069.56131516,33383.4927717518,829514352352,6180,10,0,0,0,0,0.000136560765825727,0.000663683254424086,2.46602632345048e-05,1,1,1,4.8322901821436e-05,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,28,3909069.56131516,33383.4927717518,829514352352,3090,11,0,0,0,0,0.000287209024979877,0.00139371577556496,4.67673894343017e-05,1,1,1,6.87161405322813e-05,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,29,3909069.56131516,33383.4927717518,829514352352,1545,12,0,0,0,0,0.000521102679289148,0.00270846950968207,5.12651430522156e-05,1,1,1,0.0001189708333297,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,30,3909069.56131516,33383.4927717518,829514352352,773,13,0,0,0,0,0.00111556268462199,0.00562241427141639,6.63091651341481e-05,1,1,1,0.000304222439846951,1,1,1,36,0,0
4,low_snr_hard,3,20266022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,31,3909069.56131516,33383.4927717518,829514352352,386,14,0,0,0,0,0.00227201844249132,0.0106482491577918,0.000140190370563537,1,1,1,0.000910914808545609,1,1,1,36,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,0,3909069.56131516,32825.9092736747,491708469836,491708469836,-16,224,224,1,1,0.999966344005143,3.8461738016285,0.99999999897543,0,0.666666666666667,0.571428571428571,0.999999998773024,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,1,3909069.56131516,32825.9092736747,491708469836,245854234918,-15,224,224,1,1,0.999932688676355,3.84608952625351,0.999999995901721,0,0.666666666666667,0.571428571428571,0.999999995092097,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,2,3909069.56131516,32825.9092736747,491708469836,122927117459,-14,224,224,1,1,0.999865380017254,3.84592097663066,0.999999983606885,0,0.666666666666667,0.571428571428571,0.999999980368387,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,3,3909069.56131516,32825.9092736747,491708469836,61463558730,-13,224,224,1,1,0.999730770694837,3.84558388189425,0.999999934427541,0,0.666666666666667,0.571428571428571,0.999999921473551,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,4,3909069.56131516,32825.9092736747,491708469836,30731779365,-12,224,224,1,1,0.999461584048218,3.84490971046405,0.999999737710183,0,0.666666666666667,0.571428571428571,0.999999685894229,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,5,3909069.56131516,32825.9092736747,491708469836,15365889682,-11,223,223,0.995535714285714,0.995535714285714,0.998923337907537,3.84356143981852,0.999998950942859,0,0.666666666666667,0.571428571428571,0.999998743927522,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,6,3909069.56131516,32825.9092736747,491708469836,7682944841,-10,223,223,0.995535714285714,0.995535714285714,0.997847352866158,3.84086518774174,0.999995803883519,0,0.666666666666667,0.571428571428571,0.999994976417896,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,7,3909069.56131516,32825.9092736747,491708469836,3841472421,-9,222,222,0.991071428571429,0.991071428571429,0.995697411543045,3.83547384329159,0.999983244207048,0,0.666666666666667,0.619047619047619,0.999979929705886,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,8,3909069.56131516,32825.9092736747,491708469836,1920736210,-8,221,221,0.986607142857143,0.986607142857143,0.991405579120374,3.82469581608868,0.999933112635938,0,0.666666666666667,0.666666666666667,0.999919947182318,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,9,3909069.56131516,32825.9092736747,491708469836,960368105,-7,221,221,0.986607142857143,0.986607142857143,0.982854441256904,3.80315859338776,0.999732611599668,0,0.666666666666667,0.666666666666667,0.999680255170245,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,10,3909069.56131516,32825.9092736747,491708469836,480184053,-6,216,216,0.964285714285714,0.964285714285714,0.965884431030671,3.76556489848164,0.998931594958005,0,1,0.761904761904762,0.99872333304062,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,11,3909069.56131516,32825.9092736747,491708469836,240092026,-5,208,208,0.928571428571429,0.928571428571429,0.93247599168962,3.69805196290295,0.995762279425778,0,1,0.80952380952381,0.994927999650009,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,12,3909069.56131516,32825.9092736747,491708469836,120046013,-4,186,186,0.830357142857143,0.830357142857143,0.867755746498643,3.56416766752942,0.983510914559111,0,1,0.952380952380952,0.980177232562661,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,13,3909069.56131516,32825.9092736747,491708469836,60023007,-3,159,159,0.709821428571429,0.709821428571429,0.745973453320483,3.29639907678231,0.937633682801649,0,1,0.952380952380952,0.92522276919295,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,14,3909069.56131516,32825.9092736747,491708469836,30011503,-2,110,110,0.491071428571429,0.491071428571429,0.532995655464037,2.76086189528934,0.774223805887591,1,1,1,0.737549695925381,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,15,3909069.56131516,32825.9092736747,491708469836,15005752,-1,42,42,0.1875,0.1875,0.219068636190152,1.68978753231307,0.342322490869565,1,1,1,0.300160535873386,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,16,3909069.56131516,32825.9092736747,491708469836,7502876,0,0,0,0,0,6.08559651484597e-06,2.81195632214006e-05,3.0486910525656e-06,1,1,1,4.24168737748001e-06,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,17,3909069.56131516,32825.9092736747,491708469836,3751438,1,0,0,0,0,6.06234281517357e-06,2.75770836027711e-05,3.00221783157149e-06,1,1,1,4.24014273081088e-06,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,18,3909069.56131516,32825.9092736747,491708469836,1875719,2,0,0,0,0,6.05752901878567e-06,2.75770836027711e-05,3.02126135742032e-06,1,1,1,4.22775867689314e-06,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,19,3909069.56131516,32825.9092736747,491708469836,937859,3,0,0,0,0,6.1534465731884e-06,3.01907910778279e-05,2.92081958200761e-06,1,1,1,4.10283785170112e-06,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,20,3909069.56131516,32825.9092736747,491708469836,468930,4,0,0,0,0,6.33496954221125e-06,3.01907910778279e-05,3.19162956563088e-06,1,1,1,4.27195241103139e-06,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,21,3909069.56131516,32825.9092736747,491708469836,234465,5,0,0,0,0,6.70884077796663e-06,3.27835736893452e-05,2.89143742317394e-06,1,1,1,4.15856516285857e-06,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,22,3909069.56131516,32825.9092736747,491708469836,117232,6,0,0,0,0,8.96429779415737e-06,4.37944026070631e-05,3.74607311857823e-06,1,1,1,5.23004831799472e-06,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,23,3909069.56131516,32825.9092736747,491708469836,58616,7,0,0,0,0,1.35105457785561e-05,6.41946781185395e-05,5.0000077522014e-06,1,1,1,6.94078037434422e-06,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,24,3909069.56131516,32825.9092736747,491708469836,29308,8,0,0,0,0,2.60900514147299e-05,9.31760935603913e-05,7.69363957123934e-06,1,1,1,1.08520296021121e-05,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,25,3909069.56131516,32825.9092736747,491708469836,14654,9,0,0,0,0,4.73641618305365e-05,0.000172722575011282,9.09484557730622e-06,1,1,1,1.62604155600882e-05,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,26,3909069.56131516,32825.9092736747,491708469836,7327,10,0,0,0,0,9.74105048627055e-05,0.000344841640731328,1.33593577234658e-05,1,1,1,2.9129526151924e-05,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,27,3909069.56131516,32825.9092736747,491708469836,3664,11,0,0,0,0,0.000199881005857876,0.000716301314390286,3.5091525829452e-05,1,1,1,4.84515413581634e-05,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,28,3909069.56131516,32825.9092736747,491708469836,1832,12,0,0,0,0,0.000383914093528337,0.001404250654481,4.0178097699491e-05,1,1,1,8.25524100288738e-05,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,29,3909069.56131516,32825.9092736747,491708469836,916,13,0,0,0,0,0.000762995102301519,0.00271342991167354,0.000233923905380825,1,1,1,0.000302683027719059,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,30,3909069.56131516,32825.9092736747,491708469836,458,14,0,0,0,0,0.00154237634083609,0.00571308976107039,0.000426264657197842,1,1,1,0.00056338339780784,1,1,1,37,0,0
4,near_tie_close_sep,1,20267020,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,31,3909069.56131516,32825.9092736747,491708469836,229,15,0,0,0,0,0.0032016926850012,0.0114660931831948,0.000517821939940466,1,1,1,0.000558770504902894,1,1,1,37,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,0,3909069.56131516,33440.0479091958,554818629543,554818629543,-17,223,223,0.995535714285714,0.995535714285714,0.999971463399498,4.66383980692154,0.999999999291396,1,0.666666666666667,0.761904761904762,0.999999999072292,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,1,3909069.56131516,33440.0479091958,554818629543,277409314772,-16,223,223,0.995535714285714,0.995535714285714,0.999942927594647,4.66375112653941,0.999999997165636,1,0.666666666666667,0.761904761904762,0.999999996288539,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,2,3909069.56131516,33440.0479091958,554818629543,138704657386,-15,223,223,0.995535714285714,0.995535714285714,0.999885858368581,4.66357376601448,0.999999988662597,1,0.666666666666667,0.761904761904762,0.999999985152881,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,3,3909069.56131516,33440.0479091958,554818629543,69352328693,-14,223,223,0.995535714285714,0.995535714285714,0.999771729452905,4.66321904592204,0.999999954650441,1,0.666666666666667,0.761904761904762,0.999999940608957,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,4,3909069.56131516,33440.0479091958,554818629543,34676164346,-13,223,223,0.995535714285714,0.995535714285714,0.999543509782616,4.66250960956784,0.999999818601833,1,0.666666666666667,0.761904761904762,0.999999762430701,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,5,3909069.56131516,33440.0479091958,554818629543,17338082173,-12,223,223,0.995535714285714,0.995535714285714,0.999087223208325,4.66109075219033,0.999999274407633,1,0.666666666666667,0.761904761904762,0.999999049712872,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,6,3909069.56131516,33440.0479091958,554818629543,8669041087,-11,223,223,0.995535714285714,0.995535714285714,0.998175262102378,4.65825309882428,0.999997097634569,1,0.666666666666667,0.761904761904762,0.99999619883708,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,7,3909069.56131516,33440.0479091958,554818629543,4334520543,-10,222,222,0.991071428571429,0.991071428571429,0.996353788773421,4.65257803817217,0.999988393404248,1,0.666666666666667,0.80952380952381,0.999984804747569,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,8,3909069.56131516,33440.0479091958,554818629543,2167260272,-9,221,221,0.986607142857143,0.986607142857143,0.992720640526719,4.6412289054004,0.999953581652747,1,0.666666666666667,0.80952380952381,0.999939258447268,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,9,3909069.56131516,33440.0479091958,554818629543,1083630136,-8,216,216,0.964285714285714,0.964285714285714,0.985493330008856,4.61853462799287,0.999815911719981,0,0.666666666666667,0.714285714285714,0.999758527755445,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,10,3909069.56131516,33440.0479091958,554818629543,541815068,-7,207,207,0.924107142857143,0.924107142857143,0.971189929911989,4.57316230277283,0.999272787164894,0,0.666666666666667,0.761904761904762,0.999038393048243,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,11,3909069.56131516,33440.0479091958,554818629543,270907534,-6,195,195,0.870535714285714,0.870535714285714,0.943174072679625,4.48248487019653,0.997140491414924,0,0.666666666666667,0.857142857142857,0.9961808344359,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,12,3909069.56131516,33440.0479091958,554818629543,135453767,-5,162,162,0.723214285714286,0.723214285714286,0.889387278331771,4.30264696337078,0.989103431193043,1,1,1,0.985281009790801,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,13,3909069.56131516,33440.0479091958,554818629543,67726883,-4,123,123,0.549107142857143,0.549107142857143,0.789075179180535,3.96237325119178,0.960030879554858,1,1,0.952380952380952,0.946127287021131,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,14,3909069.56131516,33440.0479091958,554818629543,33863442,-3,83,83,0.370535714285714,0.370535714285714,0.609345243444831,3.30223425188857,0.85438140615729,1,1,1,0.8165277685819,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,15,3909069.56131516,33440.0479091958,554818629543,16931721,-2,41,41,0.183035714285714,0.183035714285714,0.319716364753534,2.14153637269081,0.546681292237291,1,1,1,0.472547699651818,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,16,3909069.56131516,33440.0479091958,554818629543,8465860,-1,1,1,0.00446428571428571,0.00446428571428571,0.00162097845285661,0.0387287367705046,0.00100534296621145,1,1,1,0.000737836863322088,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,17,3909069.56131516,33440.0479091958,554818629543,4232930,0,0,0,0,0,4.93075421865805e-06,2.9191033979451e-05,1.04080427510158e-06,1,1,1,1.83106221083208e-06,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,18,3909069.56131516,33440.0479091958,554818629543,2116465,1,0,0,0,0,4.96132124286063e-06,2.82911811350475e-05,9.89738762717772e-07,1,1,1,1.77302168682501e-06,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,19,3909069.56131516,33440.0479091958,554818629543,1058233,2,0,0,0,0,4.99065801615718e-06,2.92447996077451e-05,1.05977489654072e-06,1,1,1,1.74995749774578e-06,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,20,3909069.56131516,33440.0479091958,554818629543,529116,3,0,0,0,0,5.11678776457127e-06,2.92447996077451e-05,1.20490593723807e-06,1,1,1,1.98191111901643e-06,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,21,3909069.56131516,33440.0479091958,554818629543,264558,4,0,0,0,0,5.81028530306086e-06,3.64055632165135e-05,1.24150042763633e-06,1,1,1,2.01048967237502e-06,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,22,3909069.56131516,33440.0479091958,554818629543,132279,5,0,0,0,0,7.46966073373971e-06,3.77297878657412e-05,2.17676301700191e-06,1,1,1,3.84328379688637e-06,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,23,3909069.56131516,33440.0479091958,554818629543,66140,6,0,0,0,0,1.29697615938044e-05,6.26476019841029e-05,3.59871617174078e-06,1,1,1,4.38548577296917e-06,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,24,3909069.56131516,33440.0479091958,554818629543,33070,7,0,0,0,0,2.29896736951147e-05,9.14625562066773e-05,3.77441388877551e-06,1,1,1,9.6002598515566e-06,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,25,3909069.56131516,33440.0479091958,554818629543,16535,8,0,0,0,0,4.79731177819031e-05,0.00016829167642199,1.67841799786972e-05,1,1,1,2.2174974080248e-05,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,26,3909069.56131516,33440.0479091958,554818629543,8267,9,0,0,0,0,9.19595618869305e-05,0.000348678838210797,1.19776273795396e-05,1,1,1,3.39903868736687e-05,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,27,3909069.56131516,33440.0479091958,554818629543,4134,10,0,0,0,0,0.000182251506475658,0.00070979604716332,1.39017503808613e-05,1,1,1,5.44739933694848e-05,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,28,3909069.56131516,33440.0479091958,554818629543,2067,11,0,0,0,0,0.000364926934937574,0.00134692474533164,9.72822970742964e-05,1,1,1,0.000122752141983533,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,29,3909069.56131516,33440.0479091958,554818629543,1033,12,0,0,0,0,0.000758306414348519,0.00284065732008792,0.000284282400244289,1,1,1,0.000378847383095206,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,30,3909069.56131516,33440.0479091958,554818629543,517,13,0,0,0,0,0.00147328836912856,0.00540070152334529,0.000213236469636238,1,1,1,0.000540238831152293,1,1,1,38,0,0
4,near_tie_close_sep,2,20267021,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,31,3909069.56131516,33440.0479091958,554818629543,258,14,0,0,0,0,0.00296201028846092,0.00997132146991599,0.000808604956610487,1,1,1,0.00143213973153423,1,1,1,38,0,0
4,near_tie_close_sep,3,20267022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,0,3909069.56131516,33052.2036612544,504182628910,504182628910,-16,224,224,1,1,0.99996732628713,3.90511373724067,0.999999999002145,0,0.666666666666667,0.380952380952381,0.999999998835432,1,1,1,39,0,0
4,near_tie_close_sep,3,20267022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,1,3909069.56131516,33052.2036612544,504182628910,252091314455,-15,224,224,1,1,0.999934653255761,3.90504633494604,0.999999996008581,0,0.666666666666667,0.380952380952381,0.999999995341727,1,1,1,39,0,0
4,near_tie_close_sep,3,20267022,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,2,3909069.56131516,33052.2036612544,504182628910,126045657228,-14,224,224,1,1,0.999869309237796,3.9049115333435,0.999999984034323,0,0.666666666666667,0.380952380952381,0.999999981366908,1,1,1,39,0,0
